feature,group,kind,cliffs_delta,pos_median,ctrl_median,hit_ratio,lift,coverage,n_events_match,support_real,base_rate,threshold,direction,category
h_next_p_above,house(DVPT),categorical,,,,0.046129583388093046,1.052036927269265,0.12791545189504372,1755,38045.0,0.04384787472035794,,==,P2M
close_strength_5,raw,numeric,-0.02947017694411561,0.415563798454366,0.4217684514375224,0.04560237419421581,1.0400133298374727,0.514067055393586,7053,154663.0,0.04384787472035794,0.4197198879551802,<=,
h_next_p_above,house(DVPT),categorical,,,,0.04498840190452936,1.0260110026186031,0.10743440233236151,1474,32764.0,0.04384787472035794,,==,P12M
h_next_p_above,house(DVPT),categorical,,,,0.04432842752590362,1.0109595461264755,0.40349854227405246,5536,124886.0,0.04384787472035794,,==,P1M
h_is_ath_dvpt,house(DVPT),numeric,0.00013345252647751178,0.0,0.0,0.04383183306055646,0.9996341519422826,0.9994169096209913,13712,312832.0,0.04384787472035794,0.0,>=,
h_rs_vs_broad_new_52w_high,house(DVPT),numeric,0.04463210947024967,0.0,0.0,0.04364126258387913,0.995287978316019,0.9892857142857143,13573,311013.0,0.04384787472035794,0.0,>=,
h_next_p_above,house(DVPT),categorical,,,,0.041716140267553235,0.9513834030406274,0.19205539358600582,2635,63165.0,0.04384787472035794,,==,P3M
h_trigger_rank,house(DVPT),categorical,,,,0.041353658180117506,0.9431165921690063,0.824927113702624,11318,273688.0,0.04384787472035794,,==,-
h_rs_vs_sector_slope_3m,house(DVPT),numeric,0.13032165596184664,-0.7875671477329464,-3.257065913325187,0.041309431021044424,0.9421079421636152,0.0347667638483965,477,11547.0,0.04384787472035794,4.896271201720537,>=,
cpr_regime,cpr,categorical,,,,0.039856873074247096,0.908980727764717,0.4091836734693878,5614,140854.0,0.04384787472035794,,==,-1
h_rs_vs_sector_slope_6m,house(DVPT),numeric,0.09714472921177178,-0.3129651152386974,-3.3002157402361503,0.03947939262472885,0.9003718624109079,0.03316326530612245,455,11525.0,0.04384787472035794,8.577264852779724,>=,
h_next_p_above,house(DVPT),categorical,,,,0.03909287759901278,0.8915569534060568,0.12237609329446064,1679,42949.0,0.04384787472035794,,==,P6M
h_rs_vs_broad_trend_state,house(DVPT),categorical,,,,0.036894180781485826,0.8414132045573554,0.16034985422740525,2200,59630.0,0.04384787472035794,,==,CONSOLIDATING
h_rs_vs_broad_trend_state,house(DVPT),categorical,,,,0.015977030906941397,0.364374123234837,0.17237609329446063,2365,148025.0,0.04384787472035794,,==,DOWNTREND
h_accum_character,house(DVPT),categorical,,,,0.01556040422599908,0.35487248413375455,0.1185131195335277,1626,104496.0,0.04384787472035794,,==,CONSOLIDATION
